ServiceDateTime,Routes,RouteName,EarlyDeparture,OnTime,LateArrival,Missing,TimePointCount,OTP,AverageDwellTime,
,,,,,,,,,115.25,
,,,,,,,,,87.02,
,,,,,,,,,198.92,
,,,,,,,,,156.71,
,,,,,,,,,177.97,
,,,,,,,,,283.91,
,,,,,,,,,166.11,
,,,,,,,,,276.05,
,,,,,,,,,112.09,
,,,,,,,,,157.79,
,,,,,,,,,129.44,
,,,,,,,,,129.29,
,,,,,,,,,194.19,
,,,,,,,,,208.98,
,,,,,,,,,194.04,
,,,,,,,,,153.9,
,,,,,,,,,152.89,
,,,,,,,,,224.48,
,,,,,,,,,218.56,
,,,,,,,,,143.29,
,,,,,,,,,120.16,
,,,,,,,,,147.09,
,,,,,,,,,105.17,
,,,,,,,,,90.94,
,,,,,,,,,180.43,
,,,,,,,,,211.07,
,,,,,,,,,145.66,
,,,,,,,,,95.21,
,,,,,,,,,92.36,
,,,,,,,,,172.47,
,,,,,,,,,187.3,
,,,,,,,,,121.94,
,,,,,,,,,130.56,
,,,,,,,,,178.14,
,,,,,,,,,224.71,
,,,,,,,,,178.03,
,,,,,,,,,172.06,
,,,,,,,,,107.09,
,,,,,,,,,182.47,
,,,,,,,,,487.49,
,,,,,,,,,138.64,
,,,,,,,,,169.08,
,,,,,,,,,121.26,
,,,,,,,,,192.18,
,,,,,,,,,150.09,
,,,,,,,,,139.85,
,,,,,,,,,154.68,
,,,,,,,,,140.36,
,,,,,,,,,71.81,
,,,,,,,,,106.74,
,,,,,,,,,123.09,
,,,,,,,,,237.1,
,,,,,,,,,225.68,
,,,,,,,,,156.61,
,,,,,,,,,134.25,
,,,,,,,,,164.88,
,,,,,,,,,194.43,
,,,,,,,,,169.45,
,,,,,,,,,95.37,
,,,,,,,,,171.66,
,,,,,,,,,73.2,
,,,,,,,,,287.39,
,,,,,,,,,96.42,
,,,,,,,,,67.13,
,,,,,,,,,115.45,
,,,,,,,,,184.51,
,,,,,,,,,93.43,
,,,,,,,,,144.64,
,,,,,,,,,75.44,
,,,,,,,,,217.2,
,,,,,,,,,105.07,
,,,,,,,,,129.28,
,,,,,,,,,198.72,
,,,,,,,,,139.76,
,,,,,,,,,225.72,
,,,,,,,,,56.95,
,,,,,,,,,111.78,
,,,,,,,,,123.67,
,,,,,,,,,243.51,
,,,,,,,,,292.09,
,,,,,,,,,212.78,
,,,,,,,,,85.87,
,,,,,,,,,111.39,
,,,,,,,,,161.84,
,,,,,,,,,313.19,
,,,,,,,,,77.39,
,,,,,,,,,228.13,
,,,,,,,,,159.98,
,,,,,,,,,56.1,
,,,,,,,,,220.1,
,,,,,,,,,217.19,
,,,,,,,,,124.68,
,,,,,,,,,166.26,
,,,,,,,,,86.6,
,,,,,,,,,118.65,
,,,,,,,,,113.73,
,,,,,,,,,175.58,
,,,,,,,,,113.52,
,,,,,,,,,126.0,
,,,,,,,,,161.51,
,,,,,,,,,83.22,
,,,,,,,,,216.35,
,,,,,,,,,155.86,
,,,,,,,,,106.33,
,,,,,,,,,188.78,
,,,,,,,,,279.14,
,,,,,,,,,193.15,
,,,,,,,,,150.33,
,,,,,,,,,80.5,
,,,,,,,,,158.9,
,,,,,,,,,116.57,
,,,,,,,,,227.81,
,,,,,,,,,205.09,
,,,,,,,,,106.54,
,,,,,,,,,80.81,
,,,,,,,,,148.4,
,,,,,,,,,245.13,
,,,,,,,,,181.1,
,,,,,,,,,224.85,
,,,,,,,,,560.5,
,,,,,,,,,143.59,
,,,,,,,,,94.31,
,,,,,,,,,97.09,
,,,,,,,,,155.53,
,,,,,,,,,265.37,
,,,,,,,,,274.93,
,,,,,,,,,98.66,
,,,,,,,,,191.3,
,,,,,,,,,85.22,
,,,,,,,,,144.33,
,,,,,,,,,208.23,
,,,,,,,,,65.34,
,,,,,,,,,257.1,
,,,,,,,,,133.97,
,,,,,,,,,165.4,
,,,,,,,,,162.48,
,,,,,,,,,142.65,
,,,,,,,,,109.04,
,,,,,,,,,231.27,
,,,,,,,,,96.12,
,,,,,,,,,266.96,
,,,,,,,,,57.47,
,,,,,,,,,159.55,
,,,,,,,,,159.41,
,,,,,,,,,214.15,
,,,,,,,,,119.9,
,,,,,,,,,299.16,
,,,,,,,,,166.79,
,,,,,,,,,74.46,
,,,,,,,,,444.0,
,,,,,,,,,108.14,
,,,,,,,,,377.37,
,,,,,,,,,258.12,
,,,,,,,,,165.41,
,,,,,,,,,89.12,
,,,,,,,,,117.3,
,,,,,,,,,93.38,
,,,,,,,,,73.76,
,,,,,,,,,236.21,
,,,,,,,,,160.31,
,,,,,,,,,141.48,
,,,,,,,,,190.63,
,,,,,,,,,216.38,
,,,,,,,,,158.73,
,,,,,,,,,74.71,
,,,,,,,,,97.26,
,,,,,,,,,115.13,
,,,,,,,,,186.5,
,,,,,,,,,149.98,
,,,,,,,,,534.41,
,,,,,,,,,113.76,
,,,,,,,,,158.01,
,,,,,,,,,185.28,
,,,,,,,,,173.96,
,,,,,,,,,72.1,
,,,,,,,,,208.33,
,,,,,,,,,138.54,
,,,,,,,,,177.17,
,,,,,,,,,237.36,
,,,,,,,,,135.64,
,,,,,,,,,185.4,
,,,,,,,,,169.39,
,,,,,,,,,79.09,
,,,,,,,,,137.45,
,,,,,,,,,163.62,
,,,,,,,,,179.75,
,,,,,,,,,108.99,
,,,,,,,,,166.94,
,,,,,,,,,155.39,
,,,,,,,,,232.55,
,,,,,,,,,118.37,
,,,,,,,,,107.68,
,,,,,,,,,154.7,
,,,,,,,,,207.13,
,,,,,,,,,151.84,
,,,,,,,,,210.7,
,,,,,,,,,102.8,
,,,,,,,,,131.69,
,,,,,,,,,184.64,
,,,,,,,,,104.77,
,,,,,,,,,84.97,
,,,,,,,,,219.59,
,,,,,,,,,240.15,
,,,,,,,,,172.11,
,,,,,,,,,241.27,
,,,,,,,,,254.99,
,,,,,,,,,457.98,
,,,,,,,,,136.78,
,,,,,,,,,285.85,
,,,,,,,,,137.52,
,,,,,,,,,93.83,
,,,,,,,,,231.13,
,,,,,,,,,90.16,
,,,,,,,,,140.59,
,,,,,,,,,152.94,
,,,,,,,,,118.42,
,,,,,,,,,140.41,
,,,,,,,,,147.75,
,,,,,,,,,73.0,
,,,,,,,,,180.52,
,,,,,,,,,208.47,
,,,,,,,,,187.04,
,,,,,,,,,222.41,
,,,,,,,,,89.84,
,,,,,,,,,183.93,
,,,,,,,,,118.67,
,,,,,,,,,107.32,
,,,,,,,,,92.24,
,,,,,,,,,101.24,
,,,,,,,,,407.96,
,,,,,,,,,229.45,
,,,,,,,,,88.95,
,,,,,,,,,82.07,
,,,,,,,,,127.76,
,,,,,,,,,173.53,
,,,,,,,,,229.71,
,,,,,,,,,94.67,
,,,,,,,,,231.31,
,,,,,,,,,152.29,
,,,,,,,,,86.38,
,,,,,,,,,195.72,
,,,,,,,,,146.22,
,,,,,,,,,227.49,
,,,,,,,,,273.64,
,,,,,,,,,100.9,
,,,,,,,,,159.75,
,,,,,,,,,186.62,
,,,,,,,,,157.95,
,,,,,,,,,396.54,
,,,,,,,,,95.13,
,,,,,,,,,242.19,
,,,,,,,,,58.8,
,,,,,,,,,147.65,
,,,,,,,,,110.43,
,,,,,,,,,131.1,
,,,,,,,,,89.58,
,,,,,,,,,109.49,
,,,,,,,,,217.46,
,,,,,,,,,298.75,
,,,,,,,,,76.46,
,,,,,,,,,183.22,
,,,,,,,,,128.52,
,,,,,,,,,133.56,
,,,,,,,,,199.66,
,,,,,,,,,121.86,
,,,,,,,,,84.11,
,,,,,,,,,112.6,
,,,,,,,,,172.72,
,,,,,,,,,459.32,
,,,,,,,,,245.77,
,,,,,,,,,104.48,
,,,,,,,,,131.64,
,,,,,,,,,109.06,
,,,,,,,,,119.62,
,,,,,,,,,220.71,
,,,,,,,,,175.87,
,,,,,,,,,144.26,
,,,,,,,,,135.31,
,,,,,,,,,61.05,
,,,,,,,,,168.61,
,,,,,,,,,179.21,
,,,,,,,,,144.6,
,,,,,,,,,276.06,
,,,,,,,,,190.94,
,,,,,,,,,123.93,
,,,,,,,,,153.14,
,,,,,,,,,232.18,
,,,,,,,,,189.99,
,,,,,,,,,501.08,
,,,,,,,,,142.46,
,,,,,,,,,101.43,
,,,,,,,,,95.71,
,,,,,,,,,264.23,
,,,,,,,,,60.27,
,,,,,,,,,142.08,
,,,,,,,,,88.97,
,,,,,,,,,179.18,
,,,,,,,,,169.84,
,,,,,,,,,154.96,
,,,,,,,,,94.87,
,,,,,,,,,178.84,
,,,,,,,,,203.06,
,,,,,,,,,202.37,
,,,,,,,,,245.06,
,,,,,,,,,118.4,
,,,,,,,,,141.51,
,,,,,,,,,181.36,
,,,,,,,,,183.48,
,,,,,,,,,156.52,
,,,,,,,,,253.81,
,,,,,,,,,148.63,
,,,,,,,,,94.59,
,,,,,,,,,167.88,
,,,,,,,,,124.4,
,,,,,,,,,104.33,
,,,,,,,,,92.22,
,,,,,,,,,89.28,
,,,,,,,,,91.56,
,,,,,,,,,128.82,
,,,,,,,,,150.21,
,,,,,,,,,403.99,
,,,,,,,,,147.18,
,,,,,,,,,200.11,
,,,,,,,,,143.83,
,,,,,,,,,158.55,
,,,,,,,,,212.17,
,,,,,,,,,90.36,
,,,,,,,,,248.01,
,,,,,,,,,108.46,
,,,,,,,,,199.28,
,,,,,,,,,218.47,
,,,,,,,,,93.49,
,,,,,,,,,142.34,
,,,,,,,,,173.62,
,,,,,,,,,239.15,
,,,,,,,,,199.15,
,,,,,,,,,148.16,
,,,,,,,,,250.87,
,,,,,,,,,146.73,
,,,,,,,,,200.49,
,,,,,,,,,190.39,
,,,,,,,,,127.54,
,,,,,,,,,56.14,
,,,,,,,,,147.44,
,,,,,,,,,145.76,
,,,,,,,,,106.99,
,,,,,,,,,226.67,
,,,,,,,,,174.54,
,,,,,,,,,85.21,
,,,,,,,,,195.83,
,,,,,,,,,200.88,
,,,,,,,,,240.54,
,,,,,,,,,102.41,
,,,,,,,,,163.73,
,,,,,,,,,256.46,
,,,,,,,,,150.73,
,,,,,,,,,154.41,
,,,,,,,,,249.59,
,,,,,,,,,104.71,
,,,,,,,,,76.89,
,,,,,,,,,191.51,
,,,,,,,,,319.9,
,,,,,,,,,121.53,
,,,,,,,,,107.76,
,,,,,,,,,107.97,
,,,,,,,,,100.33,
,,,,,,,,,96.96,
,,,,,,,,,86.45,
,,,,,,,,,153.95,
,,,,,,,,,60.74,
,,,,,,,,,318.76,
,,,,,,,,,225.69,
,,,,,,,,,143.17,
,,,,,,,,,138.71,
,,,,,,,,,83.98,
,,,,,,,,,150.46,
,,,,,,,,,212.24,
,,,,,,,,,137.49,
,,,,,,,,,267.84,
,,,,,,,,,67.45,
,,,,,,,,,81.53,
,,,,,,,,,67.12,
,,,,,,,,,303.77,
,,,,,,,,,180.17,
,,,,,,,,,163.5,
,,,,,,,,,256.93,
,,,,,,,,,140.71,
,,,,,,,,,182.22,
,,,,,,,,,206.47,
,,,,,,,,,165.74,
,,,,,,,,,181.54,
,,,,,,,,,277.04,
,,,,,,,,,91.35,
,,,,,,,,,186.87,
,,,,,,,,,193.56,
,,,,,,,,,248.85,
,,,,,,,,,112.18,
,,,,,,,,,92.34,
,,,,,,,,,151.31,
,,,,,,,,,164.01,
,,,,,,,,,195.61,
,,,,,,,,,124.88,
,,,,,,,,,268.86,
,,,,,,,,,290.66,
,,,,,,,,,153.77,
,,,,,,,,,109.21,
,,,,,,,,,90.61,
,,,,,,,,,353.36,
,,,,,,,,,323.04,
,,,,,,,,,250.72,
,,,,,,,,,340.44,
,,,,,,,,,378.32,
,,,,,,,,,245.49,
,,,,,,,,,272.51,
,,,,,,,,,116.92,
,,,,,,,,,391.05,
,,,,,,,,,69.05,
,,,,,,,,,74.4,
,,,,,,,,,108.65,
,,,,,,,,,97.96,
,,,,,,,,,123.74,
,,,,,,,,,230.78,
,,,,,,,,,137.98,
,,,,,,,,,105.08,
,,,,,,,,,224.26,
,,,,,,,,,217.44,
,,,,,,,,,73.77,
,,,,,,,,,154.85,
,,,,,,,,,309.65,
,,,,,,,,,217.86,
,,,,,,,,,107.78,
,,,,,,,,,253.0,
,,,,,,,,,239.09,
,,,,,,,,,400.74,
,,,,,,,,,174.16,
,,,,,,,,,172.3,
,,,,,,,,,67.58,
,,,,,,,,,191.9,
,,,,,,,,,202.55,
,,,,,,,,,65.43,
,,,,,,,,,110.42,
,,,,,,,,,265.76,
,,,,,,,,,137.58,
,,,,,,,,,199.95,
,,,,,,,,,226.0,
,,,,,,,,,212.09,
,,,,,,,,,98.01,
,,,,,,,,,249.39,
,,,,,,,,,175.19,
,,,,,,,,,42.7,
,,,,,,,,,135.18,
,,,,,,,,,240.64,
,,,,,,,,,216.18,
,,,,,,,,,142.94,
,,,,,,,,,139.18,
,,,,,,,,,93.56,
,,,,,,,,,254.85,
,,,,,,,,,105.58,
,,,,,,,,,273.16,
,,,,,,,,,215.6,
,,,,,,,,,191.62,
,,,,,,,,,99.64,
,,,,,,,,,118.22,
,,,,,,,,,149.75,
,,,,,,,,,119.26,
,,,,,,,,,151.74,
,,,,,,,,,150.07,
,,,,,,,,,144.95,
,,,,,,,,,171.01,
,,,,,,,,,122.36,
,,,,,,,,,168.9,
,,,,,,,,,163.01,
,,,,,,,,,183.81,
,,,,,,,,,93.73,
,,,,,,,,,216.82,
,,,,,,,,,231.99,
,,,,,,,,,386.16,
,,,,,,,,,114.16,
,,,,,,,,,225.55,
,,,,,,,,,323.69,
,,,,,,,,,185.97,
,,,,,,,,,105.87,
,,,,,,,,,145.35,
,,,,,,,,,229.78,
,,,,,,,,,173.11,
,,,,,,,,,133.78,
,,,,,,,,,185.27,
,,,,,,,,,139.99,
,,,,,,,,,102.03,
,,,,,,,,,174.94,
,,,,,,,,,223.39,
,,,,,,,,,200.66,
,,,,,,,,,89.29,
,,,,,,,,,89.96,
,,,,,,,,,161.28,
,,,,,,,,,211.04,
,,,,,,,,,175.4,
,,,,,,,,,313.86,
,,,,,,,,,173.56,
,,,,,,,,,194.84,
,,,,,,,,,170.71,
,,,,,,,,,84.15,
,,,,,,,,,210.35,
,,,,,,,,,125.79,
,,,,,,,,,200.56,
,,,,,,,,,130.73,
,,,,,,,,,206.1,
,,,,,,,,,107.2,
,,,,,,,,,131.12,
,,,,,,,,,112.91,
,,,,,,,,,164.11,
,,,,,,,,,130.94,
,,,,,,,,,71.22,
,,,,,,,,,110.49,
,,,,,,,,,90.93,
,,,,,,,,,211.77,
,,,,,,,,,177.57,
,,,,,,,,,148.0,
,,,,,,,,,237.05,
,,,,,,,,,280.55,
,,,,,,,,,484.73,
,,,,,,,,,126.48,
,,,,,,,,,229.58,
,,,,,,,,,75.01,
,,,,,,,,,88.77,
,,,,,,,,,63.55,
,,,,,,,,,150.99,
,,,,,,,,,146.75,
,,,,,,,,,142.04,
,,,,,,,,,210.74,
,,,,,,,,,112.32,
,,,,,,,,,87.25,
,,,,,,,,,162.75,
,,,,,,,,,283.32,
,,,,,,,,,277.19,
,,,,,,,,,171.43,
,,,,,,,,,177.75,
,,,,,,,,,149.06,
,,,,,,,,,101.71,
,,,,,,,,,71.0,
,,,,,,,,,113.43,
,,,,,,,,,181.69,
,,,,,,,,,102.3,
,,,,,,,,,125.15,
,,,,,,,,,93.98,
,,,,,,,,,251.33,
,,,,,,,,,234.86,
,,,,,,,,,215.95,
,,,,,,,,,125.03,
,,,,,,,,,80.74,
,,,,,,,,,154.98,
,,,,,,,,,245.6,
,,,,,,,,,133.76,
,,,,,,,,,481.45,
,,,,,,,,,120.98,
,,,,,,,,,225.2,
,,,,,,,,,78.59,
,,,,,,,,,200.9,
,,,,,,,,,55.58,
,,,,,,,,,164.9,
,,,,,,,,,250.59,
,,,,,,,,,131.59,
,,,,,,,,,174.15,
,,,,,,,,,125.58,
,,,,,,,,,251.24,
,,,,,,,,,192.85,
,,,,,,,,,91.41,
,,,,,,,,,147.28,
,,,,,,,,,228.91,
,,,,,,,,,277.21,
,,,,,,,,,226.18,
,,,,,,,,,125.95,
,,,,,,,,,169.27,
,,,,,,,,,211.29,
,,,,,,,,,140.1,
,,,,,,,,,133.69,
,,,,,,,,,172.38,
,,,,,,,,,139.5,
,,,,,,,,,258.78,
,,,,,,,,,141.22,
,,,,,,,,,185.29,
,,,,,,,,,124.25,
,,,,,,,,,158.87,
,,,,,,,,,106.95,
,,,,,,,,,95.91,
,,,,,,,,,83.55,
,,,,,,,,,184.81,
,,,,,,,,,131.84,
,,,,,,,,,202.89,
,,,,,,,,,136.0,
,,,,,,,,,99.22,
,,,,,,,,,125.87,
,,,,,,,,,103.3,
,,,,,,,,,200.36,
,,,,,,,,,95.44,
,,,,,,,,,268.04,
,,,,,,,,,188.27,
,,,,,,,,,203.51,
,,,,,,,,,174.29,
,,,,,,,,,74.7,
,,,,,,,,,74.67,
,,,,,,,,,167.75,
,,,,,,,,,151.83,
,,,,,,,,,244.08,
,,,,,,,,,244.53,
,,,,,,,,,612.76,
,,,,,,,,,174.33,
,,,,,,,,,51.99,
,,,,,,,,,179.09,
,,,,,,,,,143.96,
,,,,,,,,,310.03,
,,,,,,,,,94.34,
,,,,,,,,,161.76,
,,,,,,,,,100.67,
,,,,,,,,,89.68,
,,,,,,,,,183.59,
,,,,,,,,,195.34,
,,,,,,,,,251.17,
,,,,,,,,,219.73,
,,,,,,,,,109.71,
,,,,,,,,,148.96,
,,,,,,,,,187.98,
,,,,,,,,,139.55,
,,,,,,,,,205.31,
,,,,,,,,,96.67,
,,,,,,,,,95.41,
,,,,,,,,,445.29,
,,,,,,,,,204.56,
,,,,,,,,,184.72,
,,,,,,,,,138.28,
,,,,,,,,,169.55,
,,,,,,,,,80.68,
,,,,,,,,,87.84,
,,,,,,,,,93.68,
,,,,,,,,,189.32,
,,,,,,,,,147.7,
,,,,,,,,,70.62,
,,,,,,,,,125.34,
,,,,,,,,,188.81,
,,,,,,,,,181.18,
,,,,,,,,,168.22,
,,,,,,,,,468.25,
,,,,,,,,,238.1,
,,,,,,,,,110.41,
,,,,,,,,,106.6,
,,,,,,,,,192.07,
,,,,,,,,,137.18,
,,,,,,,,,163.6,
,,,,,,,,,97.0,
,,,,,,,,,158.56,
,,,,,,,,,131.01,
,,,,,,,,,96.91,
,,,,,,,,,182.71,
,,,,,,,,,170.21,
,,,,,,,,,164.45,
,,,,,,,,,188.3,
,,,,,,,,,278.93,
,,,,,,,,,161.47,
,,,,,,,,,263.47,
,,,,,,,,,180.81,
,,,,,,,,,96.72,
,,,,,,,,,153.33,
,,,,,,,,,132.42,
,,,,,,,,,153.62,
,,,,,,,,,147.14,
,,,,,,,,,117.23,
,,,,,,,,,126.89,
,,,,,,,,,350.12,
,,,,,,,,,239.79,
,,,,,,,,,104.38,
,,,,,,,,,119.12,
,,,,,,,,,153.18,
,,,,,,,,,138.89,
,,,,,,,,,176.23,
,,,,,,,,,102.62,
,,,,,,,,,134.96,
,,,,,,,,,75.43,
,,,,,,,,,112.59,
,,,,,,,,,354.71,
,,,,,,,,,232.77,
,,,,,,,,,88.66,
,,,,,,,,,150.57,
,,,,,,,,,80.34,
,,,,,,,,,174.7,
,,,,,,,,,74.43,
,,,,,,,,,371.71,
,,,,,,,,,110.09,
,,,,,,,,,199.53,
,,,,,,,,,98.83,
,,,,,,,,,159.38,
,,,,,,,,,141.81,
,,,,,,,,,51.68,
,,,,,,,,,301.92,
,,,,,,,,,142.45,
,,,,,,,,,161.89,
,,,,,,,,,144.86,
,,,,,,,,,137.72,
,,,,,,,,,232.85,
,,,,,,,,,196.27,
,,,,,,,,,173.09,
,,,,,,,,,216.48,
,,,,,,,,,171.69,
,,,,,,,,,79.73,
,,,,,,,,,268.36,
,,,,,,,,,179.87,
,,,,,,,,,174.42,
,,,,,,,,,219.41,
,,,,,,,,,123.18,
,,,,,,,,,179.79,
,,,,,,,,,118.9,
,,,,,,,,,155.02,
,,,,,,,,,275.85,
,,,,,,,,,199.4,
,,,,,,,,,106.64,
,,,,,,,,,223.87,
,,,,,,,,,75.86,
,,,,,,,,,218.17,
,,,,,,,,,683.09,
,,,,,,,,,110.0,
,,,,,,,,,282.69,
,,,,,,,,,258.33,
,,,,,,,,,119.66,
,,,,,,,,,71.32,
,,,,,,,,,203.22,
,,,,,,,,,86.01,
,,,,,,,,,154.04,
,,,,,,,,,134.71,
,,,,,,,,,108.03,
,,,,,,,,,153.08,
,,,,,,,,,233.75,
,,,,,,,,,117.67,
,,,,,,,,,139.09,
,,,,,,,,,119.74,
,,,,,,,,,239.2,
,,,,,,,,,233.14,
,,,,,,,,,237.41,
,,,,,,,,,151.72,
,,,,,,,,,85.8,
,,,,,,,,,193.71,
,,,,,,,,,205.51,
,,,,,,,,,168.86,
,,,,,,,,,312.87,
,,,,,,,,,187.66,
,,,,,,,,,294.03,
,,,,,,,,,28.98,
,,,,,,,,,142.49,
,,,,,,,,,86.13,
,,,,,,,,,60.49,
,,,,,,,,,309.83,
,,,,,,,,,228.25,
,,,,,,,,,277.82,
,,,,,,,,,169.37,
,,,,,,,,,202.48,
,,,,,,,,,215.7,
,,,,,,,,,115.22,
,,,,,,,,,198.5,
,,,,,,,,,75.21,
,,,,,,,,,124.59,
,,,,,,,,,250.49,
,,,,,,,,,267.89,
,,,,,,,,,142.35,
,,,,,,,,,104.3,
,,,,,,,,,187.84,
,,,,,,,,,129.85,
,,,,,,,,,217.56,
,,,,,,,,,161.68,
,,,,,,,,,344.07,
,,,,,,,,,287.29,
,,,,,,,,,119.71,
,,,,,,,,,167.66,
,,,,,,,,,176.6,
,,,,,,,,,159.09,
,,,,,,,,,118.53,
,,,,,,,,,177.71,
,,,,,,,,,199.57,
,,,,,,,,,91.79,
,,,,,,,,,90.27,
,,,,,,,,,187.43,
,,,,,,,,,237.86,
,,,,,,,,,65.87,
,,,,,,,,,173.06,
,,,,,,,,,166.46,
,,,,,,,,,185.24,
,,,,,,,,,386.26,
,,,,,,,,,138.2,
,,,,,,,,,85.78,
,,,,,,,,,247.76,
,,,,,,,,,62.55,
,,,,,,,,,129.52,
,,,,,,,,,198.59,
,,,,,,,,,111.14,
,,,,,,,,,183.71,
,,,,,,,,,125.19,
,,,,,,,,,136.59,
,,,,,,,,,244.33,
,,,,,,,,,154.69,
,,,,,,,,,182.77,
,,,,,,,,,177.32,
,,,,,,,,,178.71,
,,,,,,,,,132.41,
,,,,,,,,,119.97,
,,,,,,,,,137.62,
,,,,,,,,,244.52,
,,,,,,,,,82.9,
,,,,,,,,,111.69,
,,,,,,,,,195.52,
,,,,,,,,,209.23,
,,,,,,,,,78.42,
,,,,,,,,,171.91,
,,,,,,,,,165.39,
,,,,,,,,,197.5,
,,,,,,,,,95.97,
,,,,,,,,,110.75,
,,,,,,,,,134.64,
,,,,,,,,,203.85,
,,,,,,,,,264.19,
,,,,,,,,,112.1,
,,,,,,,,,114.17,
,,,,,,,,,154.03,
,,,,,,,,,260.67,
,,,,,,,,,376.16,
,,,,,,,,,167.7,
,,,,,,,,,154.76,
,,,,,,,,,129.39,
,,,,,,,,,183.85,
,,,,,,,,,204.35,
,,,,,,,,,284.94,
,,,,,,,,,137.67,
,,,,,,,,,179.56,
,,,,,,,,,259.89,
,,,,,,,,,178.69,
,,,,,,,,,223.63,
,,,,,,,,,118.99,
,,,,,,,,,226.98,
,,,,,,,,,212.29,
,,,,,,,,,125.83,
,,,,,,,,,163.15,
,,,,,,,,,259.96,
,,,,,,,,,157.3,
,,,,,,,,,207.48,
,,,,,,,,,117.12,
,,,,,,,,,88.19,
,,,,,,,,,124.95,
,,,,,,,,,99.58,
,,,,,,,,,101.09,
,,,,,,,,,129.49,
,,,,,,,,,297.6,
,,,,,,,,,365.26,
,,,,,,,,,126.6,
,,,,,,,,,112.17,
,,,,,,,,,167.74,
,,,,,,,,,211.11,
,,,,,,,,,116.27,
,,,,,,,,,101.18,
,,,,,,,,,143.57,
,,,,,,,,,187.57,
,,,,,,,,,183.67,
,,,,,,,,,119.56,
,,,,,,,,,191.7,
,,,,,,,,,244.74,
,,,,,,,,,190.7,
,,,,,,,,,69.86,
,,,,,,,,,179.46,
,,,,,,,,,185.62,
,,,,,,,,,238.47,
,,,,,,,,,135.88,
,,,,,,,,,143.78,
,,,,,,,,,109.86,
,,,,,,,,,86.86,
,,,,,,,,,224.47,
,,,,,,,,,74.11,
,,,,,,,,,151.12,
,,,,,,,,,326.7,
,,,,,,,,,189.15,
,,,,,,,,,137.28,
,,,,,,,,,253.21,
,,,,,,,,,142.0,
,,,,,,,,,189.64,
,,,,,,,,,208.28,
,,,,,,,,,136.51,
,,,,,,,,,132.32,
,,,,,,,,,112.81,
,,,,,,,,,116.62,
,,,,,,,,,104.31,
,,,,,,,,,120.61,
,,,,,,,,,181.74,
,,,,,,,,,377.25,
,,,,,,,,,186.91,
,,,,,,,,,113.6,
,,,,,,,,,105.28,
,,,,,,,,,127.85,
,,,,,,,,,154.5,
,,,,,,,,,81.38,
,,,,,,,,,222.18,
,,,,,,,,,94.85,
,,,,,,,,,193.37,
,,,,,,,,,232.13,
,,,,,,,,,131.33,
,,,,,,,,,180.31,
,,,,,,,,,226.76,
,,,,,,,,,254.4,
,,,,,,,,,341.84,
,,,,,,,,,143.93,
,,,,,,,,,264.85,
,,,,,,,,,121.43,
,,,,,,,,,99.47,
,,,,,,,,,121.88,
,,,,,,,,,240.5,
,,,,,,,,,166.56,
,,,,,,,,,249.45,
,,,,,,,,,87.63,
,,,,,,,,,143.79,
,,,,,,,,,205.25,
,,,,,,,,,139.67,
,,,,,,,,,96.19,
,,,,,,,,,220.03,
,,,,,,,,,158.38,
,,,,,,,,,122.61,
,,,,,,,,,139.96,
,,,,,,,,,135.29,
,,,,,,,,,296.78,
,,,,,,,,,267.57,
,,,,,,,,,190.42,
,,,,,,,,,193.55,
,,,,,,,,,174.38,
,,,,,,,,,177.4,
,,,,,,,,,166.98,
,,,,,,,,,107.81,
,,,,,,,,,89.02,
,,,,,,,,,94.96,
,,,,,,,,,158.06,
,,,,,,,,,168.07,
,,,,,,,,,205.35,
,,,,,,,,,143.86,
,,,,,,,,,120.1,
,,,,,,,,,96.5,
,,,,,,,,,190.61,
,,,,,,,,,66.58,
,,,,,,,,,168.46,
,,,,,,,,,130.82,
,,,,,,,,,225.9,
,,,,,,,,,72.46,
,,,,,,,,,175.66,
,,,,,,,,,257.94,
,,,,,,,,,230.37,
,,,,,,,,,381.25,
,,,,,,,,,115.82,
,,,,,,,,,205.91,
,,,,,,,,,109.48,
,,,,,,,,,204.91,
,,,,,,,,,83.54,
,,,,,,,,,219.98,
,,,,,,,,,227.05,
,,,,,,,,,189.39,
,,,,,,,,,122.34,
,,,,,,,,,191.44,
,,,,,,,,,192.54,
,,,,,,,,,89.46,
,,,,,,,,,108.56,
,,,,,,,,,162.5,
,,,,,,,,,196.73,
,,,,,,,,,195.6,
,,,,,,,,,163.11,
,,,,,,,,,125.45,
,,,,,,,,,78.03,
,,,,,,,,,98.19,
,,,,,,,,,182.76,
,,,,,,,,,237.48,
,,,,,,,,,114.12,
,,,,,,,,,97.3,
,,,,,,,,,168.19,
,,,,,,,,,152.93,
,,,,,,,,,205.6,
,,,,,,,,,62.01,
,,,,,,,,,217.71,
,,,,,,,,,99.86,
,,,,,,,,,167.55,
,,,,,,,,,159.3,
,,,,,,,,,212.68,
,,,,,,,,,167.38,
,,,,,,,,,108.6,
,,,,,,,,,192.31,
,,,,,,,,,261.17,
,,,,,,,,,201.41,
,,,,,,,,,202.3,
,,,,,,,,,308.74,
,,,,,,,,,140.01,
,,,,,,,,,180.87,
,,,,,,,,,189.77,
,,,,,,,,,325.58,
,,,,,,,,,100.54,
,,,,,,,,,146.16,
,,,,,,,,,272.11,
,,,,,,,,,197.67,
,,,,,,,,,234.27,
