ServiceDate,Routes,RouteName,CurrentRevenue,Ridership,TokenCount,TicketCount,PassCount,BillCount,UnclassifiedRevenue,DumpCount,
,,,115.35,,,,,,,,
,,,69.09,,,,,,,,
,,,216.55,,,,,,,,
,,,140.91,,,,,,,,
,,,44.96,,,,,,,,
,,,124.45,,,,,,,,
,,,462.03,,,,,,,,
,,,455.4,,,,,,,,
,,,290.18,,,,,,,,
,,,248.8,,,,,,,,
,,,179.74,,,,,,,,
,,,486.01,,,,,,,,
,,,29.25,,,,,,,,
,,,416.86,,,,,,,,
,,,267.62,,,,,,,,
,,,333.24,,,,,,,,
,,,296.58,,,,,,,,
,,,259.69,,,,,,,,
,,,260.78,,,,,,,,
,,,129.5,,,,,,,,
,,,386.32,,,,,,,,
,,,145.74,,,,,,,,
,,,35.15,,,,,,,,
,,,192.77,,,,,,,,
,,,234.6,,,,,,,,
,,,83.57,,,,,,,,
,,,324.03,,,,,,,,
,,,110.92,,,,,,,,
,,,98.21,,,,,,,,
,,,129.25,,,,,,,,
,,,170.38,,,,,,,,
,,,91.8,,,,,,,,
,,,437.04,,,,,,,,
,,,342.23,,,,,,,,
,,,413.13,,,,,,,,
,,,98.97,,,,,,,,
,,,220.51,,,,,,,,
,,,456.82,,,,,,,,
,,,186.07,,,,,,,,
,,,148.96,,,,,,,,
,,,240.87,,,,,,,,
,,,786.12,,,,,,,,
,,,118.69,,,,,,,,
,,,1100.14,,,,,,,,
,,,86.21,,,,,,,,
,,,391.31,,,,,,,,
,,,214.12,,,,,,,,
,,,542.25,,,,,,,,
,,,62.91,,,,,,,,
,,,46.69,,,,,,,,
,,,116.1,,,,,,,,
,,,67.36,,,,,,,,
,,,100.31,,,,,,,,
,,,140.35,,,,,,,,
,,,93.95,,,,,,,,
,,,56.37,,,,,,,,
,,,8.4,,,,,,,,
,,,42.75,,,,,,,,
,,,28.76,,,,,,,,
,,,50.66,,,,,,,,
,,,73.41,,,,,,,,
,,,87.35,,,,,,,,
,,,100.66,,,,,,,,
,,,1207.0,,,,,,,,
,,,579.92,,,,,,,,
,,,755.97,,,,,,,,
,,,438.46,,,,,,,,
,,,385.52,,,,,,,,
,,,403.36,,,,,,,,
,,,1014.48,,,,,,,,
,,,1068.03,,,,,,,,
,,,684.02,,,,,,,,
,,,301.07,,,,,,,,
,,,470.99,,,,,,,,
,,,732.04,,,,,,,,
,,,358.33,,,,,,,,
,,,736.06,,,,,,,,
,,,283.53,,,,,,,,
,,,40.8,,,,,,,,
,,,558.02,,,,,,,,
,,,485.16,,,,,,,,
,,,278.6,,,,,,,,
,,,10.96,,,,,,,,
,,,577.79,,,,,,,,
,,,36.29,,,,,,,,
,,,176.0,,,,,,,,
,,,542.94,,,,,,,,
,,,246.47,,,,,,,,
,,,80.58,,,,,,,,
,,,695.73,,,,,,,,
,,,704.55,,,,,,,,
,,,236.39,,,,,,,,
,,,399.03,,,,,,,,
,,,749.21,,,,,,,,
,,,677.0,,,,,,,,
,,,330.12,,,,,,,,
,,,427.22,,,,,,,,
,,,180.88,,,,,,,,
,,,216.0,,,,,,,,
,,,867.43,,,,,,,,
,,,1125.69,,,,,,,,
,,,327.97,,,,,,,,
,,,77.11,,,,,,,,
,,,339.6,,,,,,,,
,,,222.68,,,,,,,,
,,,274.35,,,,,,,,
,,,413.09,,,,,,,,
,,,1888.06,,,,,,,,
,,,364.04,,,,,,,,
,,,1060.27,,,,,,,,
,,,722.9,,,,,,,,
,,,1291.5,,,,,,,,
,,,1146.73,,,,,,,,
,,,351.16,,,,,,,,
,,,103.92,,,,,,,,
,,,181.44,,,,,,,,
,,,135.45,,,,,,,,
,,,103.06,,,,,,,,
,,,309.57,,,,,,,,
,,,184.21,,,,,,,,
,,,60.11,,,,,,,,
,,,77.52,,,,,,,,
,,,236.04,,,,,,,,
,,,84.65,,,,,,,,
,,,463.36,,,,,,,,
,,,107.78,,,,,,,,
,,,117.42,,,,,,,,
,,,106.35,,,,,,,,
,,,182.49,,,,,,,,
,,,1227.42,,,,,,,,
,,,471.63,,,,,,,,
,,,818.17,,,,,,,,
,,,439.4,,,,,,,,
,,,454.27,,,,,,,,
,,,461.32,,,,,,,,
,,,881.02,,,,,,,,
,,,1212.88,,,,,,,,
,,,684.23,,,,,,,,
,,,568.67,,,,,,,,
,,,609.77,,,,,,,,
,,,484.41,,,,,,,,
,,,635.51,,,,,,,,
,,,596.62,,,,,,,,
,,,484.62,,,,,,,,
,,,757.1,,,,,,,,
,,,450.78,,,,,,,,
,,,556.37,,,,,,,,
,,,440.7,,,,,,,,
,,,583.55,,,,,,,,
,,,243.9,,,,,,,,
,,,234.65,,,,,,,,
,,,154.44,,,,,,,,
,,,832.75,,,,,,,,
,,,27.32,,,,,,,,
,,,848.36,,,,,,,,
,,,569.79,,,,,,,,
,,,231.42,,,,,,,,
,,,508.49,,,,,,,,
,,,828.09,,,,,,,,
,,,766.86,,,,,,,,
,,,364.0,,,,,,,,
,,,922.94,,,,,,,,
,,,639.79,,,,,,,,
,,,1116.23,,,,,,,,
,,,306.58,,,,,,,,
,,,66.74,,,,,,,,
,,,357.72,,,,,,,,
,,,203.4,,,,,,,,
,,,244.13,,,,,,,,
,,,2048.67,,,,,,,,
,,,335.45,,,,,,,,
,,,999.25,,,,,,,,
,,,661.65,,,,,,,,
,,,1233.47,,,,,,,,
,,,1212.2,,,,,,,,
,,,343.68,,,,,,,,
,,,284.19,,,,,,,,
,,,262.6,,,,,,,,
,,,151.92,,,,,,,,
,,,204.36,,,,,,,,
,,,113.98,,,,,,,,
,,,131.1,,,,,,,,
,,,323.71,,,,,,,,
,,,230.19,,,,,,,,
,,,73.99,,,,,,,,
,,,157.15,,,,,,,,
,,,169.91,,,,,,,,
,,,132.78,,,,,,,,
,,,97.57,,,,,,,,
,,,401.6,,,,,,,,
,,,73.39,,,,,,,,
,,,170.02,,,,,,,,
,,,264.37,,,,,,,,
,,,110.62,,,,,,,,
,,,1159.26,,,,,,,,
,,,501.86,,,,,,,,
,,,675.71,,,,,,,,
,,,459.25,,,,,,,,
,,,87.94,,,,,,,,
,,,479.28,,,,,,,,
,,,485.24,,,,,,,,
,,,456.54,,,,,,,,
,,,99.71,,,,,,,,
,,,786.56,,,,,,,,
,,,1262.11,,,,,,,,
,,,728.41,,,,,,,,
,,,229.58,,,,,,,,
,,,607.62,,,,,,,,
,,,690.9,,,,,,,,
,,,436.51,,,,,,,,
,,,593.98,,,,,,,,
,,,436.55,,,,,,,,
,,,722.02,,,,,,,,
,,,407.1,,,,,,,,
,,,63.2,,,,,,,,
,,,528.09,,,,,,,,
,,,450.8,,,,,,,,
,,,465.75,,,,,,,,
,,,286.87,,,,,,,,
,,,29.62,,,,,,,,
,,,66.94,,,,,,,,
,,,161.45,,,,,,,,
,,,483.62,,,,,,,,
,,,297.58,,,,,,,,
,,,820.3,,,,,,,,
,,,780.34,,,,,,,,
,,,244.36,,,,,,,,
,,,336.32,,,,,,,,
,,,698.37,,,,,,,,
,,,844.54,,,,,,,,
,,,420.47,,,,,,,,
,,,354.31,,,,,,,,
,,,115.16,,,,,,,,
,,,115.08,,,,,,,,
,,,842.5,,,,,,,,
,,,628.48,,,,,,,,
,,,306.85,,,,,,,,
,,,30.93,,,,,,,,
,,,331.48,,,,,,,,
,,,261.89,,,,,,,,
,,,336.72,,,,,,,,
,,,381.85,,,,,,,,
,,,2144.72,,,,,,,,
,,,331.41,,,,,,,,
,,,1057.09,,,,,,,,
,,,843.1,,,,,,,,
,,,1305.73,,,,,,,,
,,,1279.68,,,,,,,,
,,,271.67,,,,,,,,
,,,121.86,,,,,,,,
,,,142.72,,,,,,,,
,,,241.06,,,,,,,,
,,,88.14,,,,,,,,
,,,301.56,,,,,,,,
,,,327.16,,,,,,,,
,,,153.73,,,,,,,,
,,,91.57,,,,,,,,
,,,151.39,,,,,,,,
,,,76.61,,,,,,,,
,,,81.54,,,,,,,,
,,,497.39,,,,,,,,
,,,56.52,,,,,,,,
,,,93.42,,,,,,,,
,,,149.35,,,,,,,,
,,,261.39,,,,,,,,
,,,116.0,,,,,,,,
,,,1205.74,,,,,,,,
,,,556.38,,,,,,,,
,,,692.36,,,,,,,,
,,,418.04,,,,,,,,
,,,435.9,,,,,,,,
,,,435.13,,,,,,,,
,,,1049.93,,,,,,,,
,,,246.45,,,,,,,,
,,,767.32,,,,,,,,
,,,506.59,,,,,,,,
,,,650.98,,,,,,,,
,,,607.13,,,,,,,,
,,,424.86,,,,,,,,
,,,763.21,,,,,,,,
,,,45.2,,,,,,,,
,,,513.02,,,,,,,,
,,,475.43,,,,,,,,
,,,491.62,,,,,,,,
,,,259.16,,,,,,,,
,,,19.9,,,,,,,,
,,,535.62,,,,,,,,
,,,105.5,,,,,,,,
,,,175.28,,,,,,,,
,,,474.75,,,,,,,,
,,,213.58,,,,,,,,
,,,728.52,,,,,,,,
,,,44.6,,,,,,,,
,,,883.5,,,,,,,,
,,,651.11,,,,,,,,
,,,236.6,,,,,,,,
,,,406.46,,,,,,,,
,,,852.02,,,,,,,,
,,,742.62,,,,,,,,
,,,418.76,,,,,,,,
,,,413.33,,,,,,,,
,,,118.95,,,,,,,,
,,,823.97,,,,,,,,
,,,642.22,,,,,,,,
,,,1125.66,,,,,,,,
,,,286.65,,,,,,,,
,,,333.66,,,,,,,,
,,,224.33,,,,,,,,
,,,2062.77,,,,,,,,
,,,324.27,,,,,,,,
,,,1003.44,,,,,,,,
,,,776.76,,,,,,,,
,,,1325.32,,,,,,,,
,,,1083.39,,,,,,,,
,,,304.4,,,,,,,,
,,,326.2,,,,,,,,
,,,244.84,,,,,,,,
,,,248.04,,,,,,,,
,,,159.99,,,,,,,,
,,,229.8,,,,,,,,
,,,229.45,,,,,,,,
,,,122.7,,,,,,,,
,,,130.31,,,,,,,,
,,,184.44,,,,,,,,
,,,101.34,,,,,,,,
,,,584.6,,,,,,,,
,,,85.66,,,,,,,,
,,,186.62,,,,,,,,
,,,143.74,,,,,,,,
,,,289.91,,,,,,,,
,,,125.41,,,,,,,,
,,,0.6,,,,,,,,
,,,1162.71,,,,,,,,
,,,554.42,,,,,,,,
,,,727.83,,,,,,,,
,,,424.06,,,,,,,,
,,,494.48,,,,,,,,
,,,511.74,,,,,,,,
,,,157.68,,,,,,,,
,,,1121.14,,,,,,,,
,,,680.1,,,,,,,,
,,,519.47,,,,,,,,
,,,669.58,,,,,,,,
,,,392.09,,,,,,,,
,,,540.5,,,,,,,,
,,,323.98,,,,,,,,
,,,587.58,,,,,,,,
,,,352.78,,,,,,,,
,,,42.05,,,,,,,,
,,,492.87,,,,,,,,
,,,426.68,,,,,,,,
,,,235.12,,,,,,,,
,,,533.23,,,,,,,,
,,,46.63,,,,,,,,
,,,168.35,,,,,,,,
,,,497.86,,,,,,,,
,,,219.24,,,,,,,,
,,,589.59,,,,,,,,
,,,50.99,,,,,,,,
,,,920.49,,,,,,,,
,,,776.32,,,,,,,,
,,,299.73,,,,,,,,
,,,485.86,,,,,,,,
,,,810.17,,,,,,,,
,,,856.71,,,,,,,,
,,,377.59,,,,,,,,
,,,343.55,,,,,,,,
,,,120.25,,,,,,,,
,,,69.95,,,,,,,,
,,,261.18,,,,,,,,
,,,935.98,,,,,,,,
,,,569.09,,,,,,,,
,,,1103.55,,,,,,,,
,,,258.62,,,,,,,,
,,,365.0,,,,,,,,
,,,201.04,,,,,,,,
,,,395.01,,,,,,,,
,,,1984.05,,,,,,,,
,,,1037.32,,,,,,,,
,,,639.47,,,,,,,,
,,,1212.35,,,,,,,,
,,,1339.35,,,,,,,,
,,,378.26,,,,,,,,
,,,242.54,,,,,,,,
,,,55.22,,,,,,,,
,,,208.63,,,,,,,,
,,,130.8,,,,,,,,
,,,234.41,,,,,,,,
,,,135.29,,,,,,,,
,,,137.41,,,,,,,,
,,,81.02,,,,,,,,
,,,299.02,,,,,,,,
,,,74.42,,,,,,,,
,,,212.64,,,,,,,,
,,,180.33,,,,,,,,
,,,85.03,,,,,,,,
,,,160.16,,,,,,,,
,,,95.81,,,,,,,,
,,,557.84,,,,,,,,
,,,59.23,,,,,,,,
,,,128.43,,,,,,,,
,,,149.8,,,,,,,,
,,,266.64,,,,,,,,
,,,781.28,,,,,,,,
,,,423.81,,,,,,,,
,,,494.71,,,,,,,,
,,,274.73,,,,,,,,
,,,92.63,,,,,,,,
,,,705.21,,,,,,,,
,,,41.8,,,,,,,,
,,,188.8,,,,,,,,
,,,698.55,,,,,,,,
,,,431.72,,,,,,,,
,,,461.58,,,,,,,,
,,,357.0,,,,,,,,
,,,385.29,,,,,,,,
,,,398.84,,,,,,,,
,,,478.14,,,,,,,,
,,,137.13,,,,,,,,
,,,303.4,,,,,,,,
,,,379.4,,,,,,,,
,,,344.63,,,,,,,,
,,,175.55,,,,,,,,
,,,304.22,,,,,,,,
,,,52.6,,,,,,,,
,,,455.53,,,,,,,,
,,,42.67,,,,,,,,
,,,540.07,,,,,,,,
,,,555.05,,,,,,,,
,,,369.51,,,,,,,,
,,,457.94,,,,,,,,
,,,460.04,,,,,,,,
,,,144.16,,,,,,,,
,,,271.28,,,,,,,,
,,,536.32,,,,,,,,
,,,289.59,,,,,,,,
,,,743.08,,,,,,,,
,,,199.21,,,,,,,,
,,,171.87,,,,,,,,
,,,173.18,,,,,,,,
,,,1539.38,,,,,,,,
,,,570.73,,,,,,,,
,,,488.55,,,,,,,,
,,,926.04,,,,,,,,
,,,953.27,,,,,,,,
,,,189.09,,,,,,,,
,,,195.61,,,,,,,,
,,,115.42,,,,,,,,
,,,173.7,,,,,,,,
,,,227.08,,,,,,,,
,,,141.09,,,,,,,,
,,,107.06,,,,,,,,
,,,81.34,,,,,,,,
,,,150.64,,,,,,,,
,,,156.7,,,,,,,,
,,,39.75,,,,,,,,
,,,243.25,,,,,,,,
,,,22.62,,,,,,,,
,,,75.27,,,,,,,,
,,,88.08,,,,,,,,
,,,144.65,,,,,,,,
,,,67.67,,,,,,,,
,,,563.32,,,,,,,,
,,,266.82,,,,,,,,
,,,427.82,,,,,,,,
,,,207.07,,,,,,,,
,,,236.43,,,,,,,,
,,,253.68,,,,,,,,
,,,312.05,,,,,,,,
,,,94.28,,,,,,,,
,,,523.54,,,,,,,,
,,,64.4,,,,,,,,
,,,96.46,,,,,,,,
,,,581.15,,,,,,,,
,,,286.99,,,,,,,,
,,,132.62,,,,,,,,
,,,260.51,,,,,,,,
,,,298.21,,,,,,,,
,,,267.33,,,,,,,,
,,,126.56,,,,,,,,
,,,346.33,,,,,,,,
,,,172.32,,,,,,,,
,,,22.9,,,,,,,,
,,,226.14,,,,,,,,
,,,243.45,,,,,,,,
,,,292.13,,,,,,,,
,,,213.23,,,,,,,,
,,,446.64,,,,,,,,
,,,534.74,,,,,,,,
,,,145.8,,,,,,,,
,,,427.49,,,,,,,,
,,,149.59,,,,,,,,
,,,206.02,,,,,,,,
,,,43.8,,,,,,,,
,,,314.44,,,,,,,,
,,,690.52,,,,,,,,
,,,96.82,,,,,,,,
,,,70.2,,,,,,,,
,,,214.14,,,,,,,,
,,,132.59,,,,,,,,
,,,1068.29,,,,,,,,
,,,431.15,,,,,,,,
,,,340.07,,,,,,,,
,,,585.84,,,,,,,,
,,,583.45,,,,,,,,
,,,172.92,,,,,,,,
,,,75.04,,,,,,,,
,,,81.53,,,,,,,,
,,,75.72,,,,,,,,
,,,100.46,,,,,,,,
,,,129.97,,,,,,,,
,,,100.86,,,,,,,,
,,,133.82,,,,,,,,
,,,75.4,,,,,,,,
,,,70.83,,,,,,,,
,,,70.33,,,,,,,,
,,,134.58,,,,,,,,
,,,190.8,,,,,,,,
,,,87.08,,,,,,,,
,,,880.57,,,,,,,,
,,,1.55,,,,,,,,
,,,380.04,,,,,,,,
,,,318.56,,,,,,,,
,,,284.87,,,,,,,,
,,,100.18,,,,,,,,
,,,805.62,,,,,,,,
,,,187.0,,,,,,,,
,,,870.1,,,,,,,,
,,,399.57,,,,,,,,
,,,304.88,,,,,,,,
,,,619.54,,,,,,,,
,,,276.65,,,,,,,,
,,,316.9,,,,,,,,
,,,490.04,,,,,,,,
,,,65.61,,,,,,,,
,,,466.01,,,,,,,,
,,,359.3,,,,,,,,
,,,185.11,,,,,,,,
,,,550.71,,,,,,,,
,,,118.63,,,,,,,,
,,,299.98,,,,,,,,
,,,180.95,,,,,,,,
,,,584.32,,,,,,,,
,,,21.17,,,,,,,,
,,,581.56,,,,,,,,
,,,657.58,,,,,,,,
,,,213.35,,,,,,,,
,,,264.84,,,,,,,,
,,,551.95,,,,,,,,
,,,534.71,,,,,,,,
,,,247.34,,,,,,,,
,,,365.57,,,,,,,,
,,,212.37,,,,,,,,
,,,542.41,,,,,,,,
,,,991.43,,,,,,,,
,,,224.58,,,,,,,,
,,,101.36,,,,,,,,
,,,196.31,,,,,,,,
,,,1661.8,,,,,,,,
,,,203.39,,,,,,,,
,,,661.72,,,,,,,,
,,,1039.85,,,,,,,,
,,,1120.31,,,,,,,,
,,,260.03,,,,,,,,
,,,167.39,,,,,,,,
,,,136.4,,,,,,,,
,,,134.34,,,,,,,,
,,,97.31,,,,,,,,
,,,132.95,,,,,,,,
,,,127.74,,,,,,,,
,,,163.89,,,,,,,,
,,,95.74,,,,,,,,
,,,166.32,,,,,,,,
,,,103.58,,,,,,,,
,,,47.24,,,,,,,,
,,,333.61,,,,,,,,
,,,73.5,,,,,,,,
,,,120.49,,,,,,,,
,,,120.82,,,,,,,,
,,,141.65,,,,,,,,
,,,45.6,,,,,,,,
,,,1023.54,,,,,,,,
,,,559.71,,,,,,,,
,,,738.58,,,,,,,,
,,,410.32,,,,,,,,
,,,73.61,,,,,,,,
,,,428.34,,,,,,,,
,,,443.7,,,,,,,,
,,,355.92,,,,,,,,
,,,86.65,,,,,,,,
,,,845.23,,,,,,,,
,,,202.98,,,,,,,,
,,,1033.22,,,,,,,,
,,,746.77,,,,,,,,
,,,277.81,,,,,,,,
,,,561.19,,,,,,,,
,,,634.12,,,,,,,,
,,,445.34,,,,,,,,
,,,648.81,,,,,,,,
,,,421.76,,,,,,,,
,,,666.33,,,,,,,,
,,,602.8,,,,,,,,
,,,430.66,,,,,,,,
,,,509.48,,,,,,,,
,,,428.16,,,,,,,,
,,,161.47,,,,,,,,
,,,523.55,,,,,,,,
,,,203.52,,,,,,,,
,,,682.23,,,,,,,,
,,,41.43,,,,,,,,
,,,756.2,,,,,,,,
,,,630.63,,,,,,,,
,,,221.04,,,,,,,,
,,,491.48,,,,,,,,
,,,672.19,,,,,,,,
,,,311.91,,,,,,,,
,,,459.05,,,,,,,,
,,,107.39,,,,,,,,
,,,138.96,,,,,,,,
,,,252.51,,,,,,,,
,,,788.52,,,,,,,,
,,,593.18,,,,,,,,
,,,211.65,,,,,,,,
,,,303.89,,,,,,,,
,,,286.57,,,,,,,,
,,,346.25,,,,,,,,
,,,1958.91,,,,,,,,
,,,340.36,,,,,,,,
,,,927.22,,,,,,,,
,,,1043.59,,,,,,,,
,,,1199.55,,,,,,,,
,,,219.77,,,,,,,,
,,,283.32,,,,,,,,
,,,121.85,,,,,,,,
,,,73.14,,,,,,,,
,,,104.31,,,,,,,,
,,,179.94,,,,,,,,
,,,111.32,,,,,,,,
,,,179.97,,,,,,,,
,,,167.94,,,,,,,,
,,,225.41,,,,,,,,
,,,185.73,,,,,,,,
,,,166.28,,,,,,,,
,,,147.22,,,,,,,,
,,,99.31,,,,,,,,
,,,63.23,,,,,,,,
,,,487.38,,,,,,,,
,,,46.62,,,,,,,,
,,,155.98,,,,,,,,
,,,170.44,,,,,,,,
,,,113.86,,,,,,,,
,,,176.32,,,,,,,,
,,,1125.5,,,,,,,,
,,,478.84,,,,,,,,
,,,686.76,,,,,,,,
,,,427.17,,,,,,,,
,,,439.1,,,,,,,,
,,,316.58,,,,,,,,
,,,75.95,,,,,,,,
,,,790.02,,,,,,,,
,,,168.56,,,,,,,,
,,,996.82,,,,,,,,
,,,508.0,,,,,,,,
,,,544.62,,,,,,,,
,,,490.31,,,,,,,,
,,,560.78,,,,,,,,
,,,474.29,,,,,,,,
,,,427.8,,,,,,,,
,,,634.25,,,,,,,,
,,,332.39,,,,,,,,
,,,33.6,,,,,,,,
,,,432.94,,,,,,,,
,,,382.57,,,,,,,,
,,,224.53,,,,,,,,
,,,548.12,,,,,,,,
,,,56.64,,,,,,,,
,,,104.91,,,,,,,,
,,,363.52,,,,,,,,
,,,169.65,,,,,,,,
,,,653.66,,,,,,,,
,,,628.14,,,,,,,,
,,,648.66,,,,,,,,
,,,734.5,,,,,,,,
,,,311.37,,,,,,,,
,,,334.68,,,,,,,,
,,,78.99,,,,,,,,
,,,213.4,,,,,,,,
,,,774.92,,,,,,,,
,,,584.65,,,,,,,,
,,,1075.7,,,,,,,,
,,,209.81,,,,,,,,
,,,309.46,,,,,,,,
,,,224.18,,,,,,,,
,,,1818.56,,,,,,,,
,,,293.44,,,,,,,,
,,,820.19,,,,,,,,
,,,672.2,,,,,,,,
,,,1123.38,,,,,,,,
,,,1151.16,,,,,,,,
,,,314.04,,,,,,,,
,,,305.42,,,,,,,,
,,,233.57,,,,,,,,
,,,64.01,,,,,,,,
,,,219.23,,,,,,,,
,,,150.97,,,,,,,,
,,,96.76,,,,,,,,
,,,267.23,,,,,,,,
,,,218.95,,,,,,,,
,,,127.84,,,,,,,,
,,,173.4,,,,,,,,
,,,112.94,,,,,,,,
,,,120.22,,,,,,,,
,,,85.19,,,,,,,,
,,,441.86,,,,,,,,
,,,88.03,,,,,,,,
,,,195.5,,,,,,,,
,,,139.6,,,,,,,,
,,,1239.48,,,,,,,,
,,,556.28,,,,,,,,
,,,721.49,,,,,,,,
,,,442.25,,,,,,,,
,,,63.32,,,,,,,,
,,,496.79,,,,,,,,
,,,89.23,,,,,,,,
,,,906.73,,,,,,,,
,,,204.07,,,,,,,,
,,,1212.54,,,,,,,,
,,,770.53,,,,,,,,
,,,260.59,,,,,,,,
,,,619.86,,,,,,,,
,,,514.81,,,,,,,,
,,,461.26,,,,,,,,
,,,657.06,,,,,,,,
,,,574.79,,,,,,,,
,,,571.3,,,,,,,,
,,,719.9,,,,,,,,
,,,324.33,,,,,,,,
,,,83.08,,,,,,,,
,,,573.55,,,,,,,,
,,,499.54,,,,,,,,
,,,580.59,,,,,,,,
,,,3.02,,,,,,,,
,,,477.04,,,,,,,,
,,,73.64,,,,,,,,
,,,170.14,,,,,,,,
,,,195.69,,,,,,,,
,,,219.07,,,,,,,,
,,,729.91,,,,,,,,
,,,63.38,,,,,,,,
,,,1040.94,,,,,,,,
,,,750.78,,,,,,,,
,,,190.69,,,,,,,,
,,,359.31,,,,,,,,
,,,721.72,,,,,,,,
,,,842.43,,,,,,,,
,,,389.87,,,,,,,,
,,,117.03,,,,,,,,
,,,140.23,,,,,,,,
,,,254.02,,,,,,,,
,,,722.88,,,,,,,,
,,,622.85,,,,,,,,
,,,1107.44,,,,,,,,
,,,206.82,,,,,,,,
,,,61.68,,,,,,,,
,,,396.56,,,,,,,,
,,,209.83,,,,,,,,
,,,217.46,,,,,,,,
,,,2086.38,,,,,,,,
,,,295.13,,,,,,,,
,,,998.46,,,,,,,,
,,,800.75,,,,,,,,
,,,1257.72,,,,,,,,
,,,1207.88,,,,,,,,
,,,311.49,,,,,,,,
,,,305.7,,,,,,,,
,,,187.56,,,,,,,,
,,,159.72,,,,,,,,
,,,222.89,,,,,,,,
,,,111.18,,,,,,,,
,,,292.45,,,,,,,,
,,,250.85,,,,,,,,
,,,263.61,,,,,,,,
,,,100.76,,,,,,,,
,,,138.16,,,,,,,,
,,,99.91,,,,,,,,
,,,562.95,,,,,,,,
,,,86.2,,,,,,,,
,,,135.7,,,,,,,,
,,,229.08,,,,,,,,
,,,0.15,,,,,,,,
,,,1042.78,,,,,,,,
,,,514.45,,,,,,,,
,,,864.77,,,,,,,,
,,,367.92,,,,,,,,
,,,120.85,,,,,,,,
,,,470.08,,,,,,,,
,,,399.78,,,,,,,,
,,,468.98,,,,,,,,
,,,862.32,,,,,,,,
,,,1027.26,,,,,,,,
,,,717.41,,,,,,,,
,,,304.85,,,,,,,,
,,,591.76,,,,,,,,
,,,517.76,,,,,,,,
,,,692.64,,,,,,,,
,,,610.31,,,,,,,,
,,,497.9,,,,,,,,
,,,781.53,,,,,,,,
,,,472.6,,,,,,,,
,,,606.15,,,,,,,,
,,,434.13,,,,,,,,
,,,243.35,,,,,,,,
,,,11.85,,,,,,,,
,,,503.2,,,,,,,,
,,,74.09,,,,,,,,
,,,204.17,,,,,,,,
,,,172.45,,,,,,,,
,,,495.28,,,,,,,,
,,,556.03,,,,,,,,
,,,793.15,,,,,,,,
,,,228.87,,,,,,,,
,,,451.12,,,,,,,,
,,,903.32,,,,,,,,
,,,802.94,,,,,,,,
,,,292.74,,,,,,,,
,,,360.8,,,,,,,,
,,,301.12,,,,,,,,
,,,836.72,,,,,,,,
,,,591.29,,,,,,,,
,,,1187.54,,,,,,,,
,,,273.28,,,,,,,,
,,,104.73,,,,,,,,
,,,343.46,,,,,,,,
,,,295.26,,,,,,,,
,,,394.42,,,,,,,,
,,,2076.37,,,,,,,,
,,,224.32,,,,,,,,
,,,1191.44,,,,,,,,
,,,665.43,,,,,,,,
,,,1268.11,,,,,,,,
,,,1227.37,,,,,,,,
,,,398.24,,,,,,,,
,,,299.61,,,,,,,,
,,,204.21,,,,,,,,
,,,107.5,,,,,,,,
,,,198.66,,,,,,,,
,,,105.19,,,,,,,,
,,,129.46,,,,,,,,
,,,241.98,,,,,,,,
,,,152.62,,,,,,,,
,,,116.43,,,,,,,,
,,,318.21,,,,,,,,
,,,88.62,,,,,,,,
,,,294.74,,,,,,,,
,,,253.52,,,,,,,,
,,,218.99,,,,,,,,
,,,176.03,,,,,,,,
,,,62.98,,,,,,,,
,,,50.83,,,,,,,,
,,,148.68,,,,,,,,
,,,157.28,,,,,,,,
,,,172.71,,,,,,,,
,,,826.17,,,,,,,,
,,,560.59,,,,,,,,
,,,286.06,,,,,,,,
,,,330.0,,,,,,,,
,,,333.34,,,,,,,,
,,,714.47,,,,,,,,
,,,795.03,,,,,,,,
,,,121.72,,,,,,,,
,,,480.43,,,,,,,,
,,,280.3,,,,,,,,
,,,542.18,,,,,,,,
,,,412.67,,,,,,,,
,,,328.45,,,,,,,,
,,,466.9,,,,,,,,
,,,190.24,,,,,,,,
,,,80.25,,,,,,,,
,,,342.02,,,,,,,,
,,,382.81,,,,,,,,
,,,142.15,,,,,,,,
,,,372.04,,,,,,,,
,,,179.5,,,,,,,,
,,,173.29,,,,,,,,
,,,150.15,,,,,,,,
,,,273.63,,,,,,,,
,,,109.3,,,,,,,,
,,,586.65,,,,,,,,
,,,34.46,,,,,,,,
,,,584.77,,,,,,,,
,,,473.81,,,,,,,,
,,,231.01,,,,,,,,
,,,300.16,,,,,,,,
,,,378.58,,,,,,,,
,,,476.4,,,,,,,,
,,,184.59,,,,,,,,
,,,313.62,,,,,,,,
,,,107.73,,,,,,,,
,,,500.96,,,,,,,,
,,,920.88,,,,,,,,
,,,114.05,,,,,,,,
,,,137.23,,,,,,,,
,,,215.48,,,,,,,,
,,,204.47,,,,,,,,
,,,1561.53,,,,,,,,
,,,127.6,,,,,,,,
,,,711.55,,,,,,,,
,,,485.45,,,,,,,,
,,,1083.35,,,,,,,,
,,,926.6,,,,,,,,
,,,165.06,,,,,,,,
,,,139.59,,,,,,,,
,,,92.42,,,,,,,,
,,,145.04,,,,,,,,
,,,69.25,,,,,,,,
,,,58.14,,,,,,,,
,,,73.47,,,,,,,,
,,,216.91,,,,,,,,
,,,269.21,,,,,,,,
,,,119.41,,,,,,,,
,,,112.56,,,,,,,,
,,,89.17,,,,,,,,
,,,93.33,,,,,,,,
,,,51.0,,,,,,,,
